Unique_ID,sample_name,coral_tag,host_phylum,host_class,host_order,host_family,host_genus,host_species,Site,windward_leeward,Disturbance,Disturbance_cat,Species,expedition,tube_number,fastq_file_name,fastq_fwd_file_name,fastq_rev_file_name,Sequencing_run,Sequence_count,
129_2016a,364_2016a,364,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2016a,129,c-168_S168_L001_R1_001.fastq,c-168_S168_L001_R1_001.fastq,c-168_S168_L001_R2_001.fastq.gz,run3,0,
177_2016b,314_1088_2016b_1,314c_1088_1263,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2016b,177,c-372_S372_L001_R1_001.fastq,c-372_S372_L001_R1_001.fastq,c-372_S372_L001_R2_001.fastq.gz,run3,1575,
179_2016b,853_2016b,853b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2016b,179,c-374_S374_L001_R1_001.fastq,c-374_S374_L001_R1_001.fastq,c-374_S374_L001_R2_001.fastq.gz,run3,10420,
184_2016b,354_2016b,354_1439,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2016b,184,c-379_S379_L001_R1_001.fastq,c-379_S379_L001_R1_001.fastq,c-379_S379_L001_R2_001.fastq.gz,run3,11349,
187_2016b,951_2016b,951,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2016b,187,c-382_S382_L001_R1_001.fastq,c-382_S382_L001_R1_001.fastq,c-382_S382_L001_R2_001.fastq.gz,run3,11833,
188_2016b,842_1090_2016b,842_1090,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2016b,188,c-383_S383_L001_R1_001.fastq,c-383_S383_L001_R1_001.fastq,c-383_S383_L001_R2_001.fastq.gz,run3,3108,
318_2014,318_2014,318,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2014,318,KI14FSYM318_S228_L001_R1_001.fastq,KI14FSYM318_S228_L001_R1_001.fastq,KI14FSYM318_S228_L001_R2_001.fastq.gz,run5,9446,
325_2014,325_2014,325,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2014,325,KI14FSYM325_S185_L001_R1_001.fastq,KI14FSYM325_S185_L001_R1_001.fastq,KI14FSYM325_S185_L001_R2_001.fastq.gz,run5,8053,
332_2014,332_2014,332,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2014,332,KI14FSYM332_S229_L001_R1_001.fastq,KI14FSYM332_S229_L001_R1_001.fastq,KI14FSYM332_S229_L001_R2_001.fastq.gz,run5,14156,
343_2014,343_2014,343,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2014,343,KI14FSYM343_S193_L001_R1_001.fastq,KI14FSYM343_S193_L001_R1_001.fastq,KI14FSYM343_S193_L001_R2_001.fastq.gz,run5,13225,
358_2014,358_2014,358,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,34,leeward,1212.82819,Medium,Porites lobata,2014,358,KI14FSYM358_S187_L001_R1_001.fastq,KI14FSYM358_S187_L001_R1_001.fastq,KI14FSYM358_S187_L001_R2_001.fastq.gz,run5,12064,
11_2017,923_2017,923,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2017,11,11_S11_L001_run4_R1_001.fastq,11_S11_L001_run4_R1_001.fastq,11_S11_L001_run4_R2_001.fastq.gz,run4,246,
1_2014,1_2014,1_1425,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2014,1,118_S118_L001_R1_001.fastq,118_S118_L001_R1_001.fastq,118_S118_L001_R2_001.fastq.gz,run2,5800,
5_2014,5_2014,5,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2014,5,121_S121_L001_R1_001.fastq,121_S121_L001_R1_001.fastq,121_S121_L001_R2_001.fastq.gz,run2,13701,
8_2014,8_2014,8,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2014,8,123_S123_L001_R1_001.fastq,123_S123_L001_R1_001.fastq,123_S123_L001_R2_001.fastq.gz,run2,13708,
12_2014,12_635_2014,12_635,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2014,12,125_S125_L001_R1_001.fastq,125_S125_L001_R1_001.fastq,125_S125_L001_R2_001.fastq.gz,run2,10758,
15_2014,15_2014,15,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2014,15,127_S127_L001_R1_001.fastq,127_S127_L001_R1_001.fastq,127_S127_L001_R2_001.fastq.gz,run2,8560,
13_2017,1077_2017,1077,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2017,13,13_S13_L001_run4_R1_001.fastq,13_S13_L001_run4_R1_001.fastq,13_S13_L001_run4_R2_001.fastq.gz,run4,463,
87_2014,87_2014,87,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2014,87,137_S137_L001_R1_001.fastq,137_S137_L001_R1_001.fastq,137_S137_L001_R2_001.fastq.gz,run2,19248,
138_2017,1136_2017,1136,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2017,138,138_S138_L001_run4_R1_001.fastq,138_S138_L001_run4_R1_001.fastq,138_S138_L001_run4_R2_001.fastq.gz,run4,3912,
139_2017,1137_2017,1137,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2017,139,139_S139_L001_run4_R1_001.fastq,139_S139_L001_run4_R1_001.fastq,139_S139_L001_run4_R2_001.fastq.gz,run4,2992,
140_2017,1138_2017,1138,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2017,140,140_S140_L001_run4_R1_001.fastq,140_S140_L001_run4_R1_001.fastq,140_S140_L001_run4_R2_001.fastq.gz,run4,37283,
97_2014,97_2014,97,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2014,97,142_S142_L001_R1_001.fastq,142_S142_L001_R1_001.fastq,142_S142_L001_R2_001.fastq.gz,run2,15429,
142_2017,1140_2017,1140,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2017,142,142_S142_L001_run4_R1_001.fastq,142_S142_L001_run4_R1_001.fastq,142_S142_L001_run4_R2_001.fastq.gz,run4,2219,
142_2018,142_2018,923,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2018,142,142-2018_S103_L001_R1_001.fastq,142-2018_S103_L001_R1_001.fastq,142-2018_S103_L001_R2_001.fastq.gz,Starko_Shedd,12100,
144_2017,1142_2017,1142,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2017,144,144_S144_L001_run4_R1_001.fastq,144_S144_L001_run4_R1_001.fastq,144_S144_L001_run4_R2_001.fastq.gz,run4,0,
107_2014,107_2014,107,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2014,107,147_S147_L001_R1_001.fastq,147_S147_L001_R1_001.fastq,147_S147_L001_R2_001.fastq.gz,run2,18872,
150_2018,150_2018,1140,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2018,150,150-2018_S110_L001_R1_001.fastq,150-2018_S110_L001_R1_001.fastq,150-2018_S110_L001_R2_001.fastq.gz,Starko_Shedd,7851,
161_2018,161_2018,8b_934,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2018,161,161-2018_S116_L001_R1_001.fastq,161-2018_S116_L001_R1_001.fastq,161-2018_S116_L001_R2_001.fastq.gz,Starko_Shedd,44366,
17_2015b_1,15_2015b_1,15,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015b,17,17-15B_S307_L001_R1_001.fastq,17-15B_S307_L001_R1_001.fastq,17-15B_S307_L001_R2_001.fastq.gz,Bleaching3_run,10211,
1_2015a - Pre,1_2015a_1,1_1425,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015a - Pre,1,178_S177_L001_R1_001.fastq,178_S177_L001_R1_001.fastq,178_S177_L001_R2_001.fastq.gz,run2,16482,
6_2015a - Pre,6b_2015a,6b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015a - Pre,6,182_S181_L001_R1_001.fastq,182_S181_L001_R1_001.fastq,182_S181_L001_R2_001.fastq.gz,run2,27067,
8_2015a - Pre,87d_2015a,87d,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015a - Pre,8,184_S183_L001_R1_001.fastq,184_S183_L001_R1_001.fastq,184_S183_L001_R2_001.fastq.gz,run2,26898,
11_2015a - Pre,10b_2015a,12_635,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015a - Pre,11,187_S186_L001_R1_001.fastq,187_S186_L001_R1_001.fastq,187_S186_L001_R2_001.fastq.gz,run2,21977,
82_2015a - Post,1_2015a,1_1425,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015a - Post,82,194_S193_L001_R1_001.fastq,194_S193_L001_R1_001.fastq,194_S193_L001_R2_001.fastq.gz,run2,7589,
85_2015a - Post,5_2015a,5,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015a - Post,85,197_S196_L001_R1_001.fastq,197_S196_L001_R1_001.fastq,197_S196_L001_R2_001.fastq.gz,run2,20280,
87_2015a - Post,8b_934_2015a,8b_934,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015a - Post,87,199_S198_L001_R1_001.fastq,199_S198_L001_R1_001.fastq,199_S198_L001_R2_001.fastq.gz,run2,10382,
201_2019,201_2019,924b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2019,201,201-2019_S295_L001_R1_001.fastq,201-2019_S295_L001_R1_001.fastq,201-2019_S295_L001_R2_001.fastq.gz,Starko_Shedd,6907,
91_2015a - Post,12_574_635_2015a,12_635,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015a - Post,91,202_S201_L001_R1_001.fastq,202_S201_L001_R1_001.fastq,202_S201_L001_R2_001.fastq.gz,run2,3888,
93_2015a - Post,15_2015a,15,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015a - Post,93,203_S202_L001_R1_001.fastq,203_S202_L001_R1_001.fastq,203_S202_L001_R2_001.fastq.gz,run2,1637,
204_2019,204_2019,1422,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2019,204,204-2019_S298_L001_R1_001.fastq,204-2019_S298_L001_R1_001.fastq,204-2019_S298_L001_R2_001.fastq.gz,Starko_Shedd,13584,
206_2019,206_2019,1_1425,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2019,206,206-2019_S300_L001_R1_001.fastq,206-2019_S300_L001_R1_001.fastq,206-2019_S300_L001_R2_001.fastq.gz,Starko_Shedd,22981,
100_2015a - Post,97_2015a,97,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015a - Post,100,207_S206_L001_R1_001.fastq,207_S206_L001_R1_001.fastq,207_S206_L001_R2_001.fastq.gz,run2,18587,
109_2015a - Post,107_2015a,107,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015a - Post,109,213_S212_L001_R1_001.fastq,213_S212_L001_R1_001.fastq,213_S212_L001_R2_001.fastq.gz,run2,7295,
213_2019,213_2019,1140,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2019,213,213-2019_S304_L001_R1_001.fastq,213-2019_S304_L001_R1_001.fastq,213-2019_S304_L001_R2_001.fastq.gz,Starko_Shedd,11842,
224_2015c,97_2015c,97,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015c,224,224-15C_S97_L001_R1_001.fastq,224-15C_S97_L001_R1_001.fastq,224-15C_S97_L001_R2_001.fastq.gz,Bleaching3_run,16212,
245_2015c,694_2015c,694,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015c,245,245-15C_S122_L001_R1_001.fastq,245-15C_S122_L001_R1_001.fastq,245-15C_S122_L001_R2_001.fastq.gz,Bleaching3_run,0,
1_2015b,1_2015b,1_1425,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015b,1,253_S252_L001_R1_001.fastq,253_S252_L001_R1_001.fastq,253_S252_L001_R2_001.fastq.gz,run2,9711,
5_2015b,5_2015b,5,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015b,5,256_S255_L001_R1_001.fastq,256_S255_L001_R1_001.fastq,256_S255_L001_R2_001.fastq.gz,run2,5222,
6_2015b,8b_934_2015b,8b_934,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015b,6,257_S256_L001_R1_001.fastq,257_S256_L001_R1_001.fastq,257_S256_L001_R2_001.fastq.gz,run2,6750,
10_2015b,635_2015b,12_635,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015b,10,259_S258_L001_R1_001.fastq,259_S258_L001_R1_001.fastq,259_S258_L001_R2_001.fastq.gz,run2,3678,
13_2015b,87b_2015b,87b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015b,13,261_S260_L001_R1_001.fastq,261_S260_L001_R1_001.fastq,261_S260_L001_R2_001.fastq.gz,run2,8744,
17_2015b,15_2015b,15,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015b,17,264_S263_L001_R1_001.fastq,264_S263_L001_R1_001.fastq,264_S263_L001_R2_001.fastq.gz,run2,11308,
24_2015b,97_2015b,97,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015b,24,267_S266_L001_R1_001.fastq,267_S266_L001_R1_001.fastq,267_S266_L001_R2_001.fastq.gz,run2,23641,
35_2015b,119_2015b,119,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015b,35,274_S273_L001_R1_001.fastq,274_S273_L001_R1_001.fastq,274_S273_L001_R2_001.fastq.gz,run2,20019,
297_2017,1222_2017,1222,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2017,297,297_S297_L001_run4_R1_001.fastq,297_S297_L001_run4_R1_001.fastq,297_S297_L001_run4_R2_001.fastq.gz,run4,2942,
298_2017,1223_2017,1223,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2017,298,298_S298_L001_run4_R1_001.fastq,298_S298_L001_run4_R1_001.fastq,298_S298_L001_run4_R2_001.fastq.gz,run4,3594,
3_2017,5_2017,1422,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2017,3,3_S3_L001_run4_R1_001.fastq,3_S3_L001_run4_R1_001.fastq,3_S3_L001_run4_R2_001.fastq.gz,run4,5846,
300_2017,931_2017,931,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2017,300,300_S300_L001_run4_R1_001.fastq,300_S300_L001_run4_R1_001.fastq,300_S300_L001_run4_R2_001.fastq.gz,run4,854,
159_2015b,122b_2015b,122b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015b,159,319_S318_L001_R1_001.fastq,319_S318_L001_R1_001.fastq,319_S318_L001_R2_001.fastq.gz,run2,18154,
161_2015b,694_2015b,694,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015b,161,321_S320_L001_R1_001.fastq,321_S320_L001_R1_001.fastq,321_S320_L001_R2_001.fastq.gz,run2,23210,
5_2017_FQ,KI17FQ5,1_1425,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2017,5,353_S353_L001_run4_R1_001.fastq,353_S353_L001_run4_R1_001.fastq,353_S353_L001_run4_R2_001.fastq.gz,run4,0,
5_2017,1_2017,1_1425,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2017,5,5_S5_L001_run4_R1_001.fastq,5_S5_L001_run4_R1_001.fastq,5_S5_L001_run4_R2_001.fastq.gz,run4,498,
6_2017,8b_934_2017,8b_934,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2017,6,6_S6_L001_run4_R1_001.fastq,6_S6_L001_run4_R1_001.fastq,6_S6_L001_run4_R2_001.fastq.gz,run4,2201,
112_2014,128_2014,112,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2014,112,c-002_S2_L001_R1_001.fastq,c-002_S2_L001_R1_001.fastq,c-002_S2_L001_R2_001.fastq.gz,run3,4045,
1_2015c,1_2015c,1_1425,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015c,1,c-055_S55_L001_R1_001.fastq,c-055_S55_L001_R1_001.fastq,c-055_S55_L001_R2_001.fastq.gz,run3,4859,
5_2015c,5_2015c,5,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015c,5,c-056_S56_L001_R1_001.fastq,c-056_S56_L001_R1_001.fastq,c-056_S56_L001_R2_001.fastq.gz,run3,17220,
12_2015c,15_2015c,15,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015c,12,c-057_S57_L001_R1_001.fastq,c-057_S57_L001_R1_001.fastq,c-057_S57_L001_R2_001.fastq.gz,run3,17893,
236_2015c,112_874_2015c,874,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2015c,236,c-079_S79_L001_R1_001.fastq,c-079_S79_L001_R1_001.fastq,c-079_S79_L001_R2_001.fastq.gz,run3,18269,
41_2016a,1_2016a,1_1425,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2016a,41,c-128_S128_L001_R1_001.fastq,c-128_S128_L001_R1_001.fastq,c-128_S128_L001_R2_001.fastq.gz,run3,923,
42_2016a,5_2016a,5,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2016a,42,c-129_S129_L001_R1_001.fastq,c-129_S129_L001_R1_001.fastq,c-129_S129_L001_R2_001.fastq.gz,run3,4763,
46_2016a,87c_2016a,87c,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2016a,46,c-131_S131_L001_R1_001.fastq,c-131_S131_L001_R1_001.fastq,c-131_S131_L001_R2_001.fastq.gz,run3,4074,
50_2016a,112_874_2016a,874,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2016a,50,c-132_S132_L001_R1_001.fastq,c-132_S132_L001_R1_001.fastq,c-132_S132_L001_R2_001.fastq.gz,run3,4308,
51_2016a,15_2016a,15,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2016a,51,c-133_S133_L001_R1_001.fastq,c-133_S133_L001_R1_001.fastq,c-133_S133_L001_R2_001.fastq.gz,run3,167422,
52_2016a,923_2016a,923,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2016a,52,c-134_S134_L001_R1_001.fastq,c-134_S134_L001_R1_001.fastq,c-134_S134_L001_R2_001.fastq.gz,run3,99986,
53_2016a,924_2016a,924,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2016a,53,c-135_S135_L001_R1_001.fastq,c-135_S135_L001_R1_001.fastq,c-135_S135_L001_R2_001.fastq.gz,run3,2807,
63_2016a,8b_934_2016a,8b_934,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2016a,63,c-138_S138_L001_R1_001.fastq,c-138_S138_L001_R1_001.fastq,c-138_S138_L001_R2_001.fastq.gz,run3,61593,
5_2016b,924_2016b,924b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2016b,5,c-219_S219_L001_R1_001.fastq,c-219_S219_L001_R1_001.fastq,c-219_S219_L001_R2_001.fastq.gz,run3,13796,
7_2016b,1_2016b,1_1425,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2016b,7,c-221_S221_L001_R1_001.fastq,c-221_S221_L001_R1_001.fastq,c-221_S221_L001_R2_001.fastq.gz,run3,4219,
9_2016b,5_2016b,1422,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2016b,9,c-223_S223_L001_R1_001.fastq,c-223_S223_L001_R1_001.fastq,c-223_S223_L001_R2_001.fastq.gz,run3,4765,
10_2016b,8b_934_2016b,8b_934,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2016b,10,c-224_S224_L001_R1_001.fastq,c-224_S224_L001_R1_001.fastq,c-224_S224_L001_R2_001.fastq.gz,run3,4691,
173_2016b,923_2016b,923,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2016b,173,c-368_S368_L001_R1_001.fastq,c-368_S368_L001_R1_001.fastq,c-368_S368_L001_R2_001.fastq.gz,run3,14055,
122_2014,122_2014,122,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2014,122,KI14FSYM122_S42_L001_R1_001.fastq,KI14FSYM122_S42_L001_R1_001.fastq,KI14FSYM122_S42_L001_R2_001.fastq.gz,run5,19583,
124_2014,124_2014,124,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,35,leeward,1212.82819,Medium,Porites lobata,2014,124,KI14FSYM124_S58_L001_R1_001.fastq,KI14FSYM124_S58_L001_R1_001.fastq,KI14FSYM124_S58_L001_R2_001.fastq.gz,run5,19727,
100_2017,1029b_2017,1029b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,37,leeward,0,Very Low,Porites lobata,2017,100,100_S100_L001_run4_R1_001.fastq,100_S100_L001_run4_R1_001.fastq,100_S100_L001_run4_R2_001.fastq.gz,run4,1356,
110_2019,110_2019,1027_1342,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,37,leeward,0,Very Low,Porites lobata,2019,110,110-2019_S233_L001_R1_001.fastq,110-2019_S233_L001_R1_001.fastq,110-2019_S233_L001_R2_001.fastq.gz,Starko_Shedd,30451,
118_2019,118_2019,1006,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,37,leeward,0,Very Low,Porites lobata,2019,118,118-2019_S238_L001_R1_001.fastq,118-2019_S238_L001_R1_001.fastq,118-2019_S238_L001_R2_001.fastq.gz,Starko_Shedd,55045,
120_2019,120_2019,1010,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,37,leeward,0,Very Low,Porites lobata,2019,120,120-2019_S240_L001_R1_001.fastq,120-2019_S240_L001_R1_001.fastq,120-2019_S240_L001_R2_001.fastq.gz,Starko_Shedd,12073,
122_2019,122_2019,1004,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,37,leeward,0,Very Low,Porites lobata,2019,122,122-2019_S242_L001_R1_001.fastq,122-2019_S242_L001_R1_001.fastq,122-2019_S242_L001_R2_001.fastq.gz,Starko_Shedd,351,
123_2019,123_2019,1012,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,37,leeward,0,Very Low,Porites lobata,2019,123,123-2019_S243_L001_R1_001.fastq,123-2019_S243_L001_R1_001.fastq,123-2019_S243_L001_R2_001.fastq.gz,Starko_Shedd,101956,
131_2019,131_2019,1016b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,37,leeward,0,Very Low,Porites lobata,2019,131,131-2019_S248_L001_R1_001.fastq,131-2019_S248_L001_R1_001.fastq,131-2019_S248_L001_R2_001.fastq.gz,Starko_Shedd,18283,
134_2019,134_2019,1021,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,37,leeward,0,Very Low,Porites lobata,2019,134,134-2019_S251_L001_R1_001.fastq,134-2019_S251_L001_R1_001.fastq,134-2019_S251_L001_R2_001.fastq.gz,Starko_Shedd,140526,
